gene_id	log2_fold_change	p_value	fdr
YNL064C	-0.302829097697438	0.266738656330545	0.748436237156002
YGL013C	0.431822848322494	0.266773303341714	0.748436237156002
YLR287C-A	0.507775246194857	0.266960035501804	0.748436237156002
YGR210C	-0.435679256738941	0.267501006193274	0.748866188473125
YKL008C	-0.344079604261824	0.268226641988448	0.748866188473125
YLR253W	0.558910789568153	0.268889546439142	0.748866188473125
YER126C	-0.480835770079797	0.269252306196334	0.748866188473125
YGL161C	0.339024916275512	0.269277918745544	0.748866188473125
YDL167C	-0.360247369406056	0.269720362430595	0.748866188473125
YBR104W	0.508730027458643	0.270214953731156	0.748866188473125
YBL035C	0.555681176945973	0.270542810080774	0.748866188473125
YLR206W	-0.394147638934237	0.27097194650642	0.748866188473125
YHR206W	0.503107611638214	0.27126877911694	0.748866188473125
YDL122W	-0.371856196698078	0.271396103513263	0.748866188473125
YOR234C	0.226593724468218	0.271546312713896	0.748866188473125
YEL026W	-0.225063323047589	0.271907561999004	0.748866188473125
YNL243W	0.278722166589868	0.271929051086449	0.748866188473125
YHR164C	0.504707530243443	0.271960463248762	0.748866188473125
YLR216C	0.244595488829938	0.272051242518546	0.748866188473125
YGL141W	-0.394672733503405	0.27237868916596	0.748866188473125
YLR043C	0.21912758561865	0.272449733652732	0.748866188473125
YDR068W	0.56669209014309	0.273013547406318	0.748954491463403
YGL113W	0.72344405804134	0.273074856151146	0.748954491463403
YOR298C-A	-0.346625133308117	0.273861185610271	0.749137913422601
YBR235W	-0.431611585119498	0.273927268136206	0.749137913422601
YBR052C	0.372029489645233	0.274555603133192	0.749137913422601
YMR145C	-0.21019397895902	0.275155437102411	0.749137913422601
YLR310C	0.312955403813803	0.275272089287088	0.749137913422601
YEL025C	-0.372078570963967	0.275539274107067	0.749137913422601
YLR292C	0.460890824623754	0.275673255059812	0.749137913422601
YBR042C	-0.431281574923703	0.275699524181307	0.749137913422601
YMR202W	0.259951434796184	0.276030554754216	0.749137913422601
YCL017C	-0.558324135319047	0.27692551983787	0.749137913422601
YGR196C	-0.484984499565029	0.27693668362255	0.749137913422601
YDL208W	0.430890677501333	0.277396468826833	0.749137913422601
YLR044C	-0.112434641562	0.277741256295545	0.749137913422601
YMR264W	0.390141010172801	0.278115994467448	0.749137913422601
YOR316C	-0.564782944837293	0.278186020814271	0.749137913422601
YJR089W	0.43707833013963	0.278217669910884	0.749137913422601
YOR067C	-0.428959885337704	0.278527208265673	0.749137913422601
YBR009C	0.258584742958022	0.278743446007506	0.749137913422601
YML117W	0.332405678914264	0.279044967428606	0.749137913422601
YHR037W	0.406367636588706	0.279073149853788	0.749137913422601
YNL273W	-0.483898120855205	0.279860968961131	0.74971435110011
YDL231C	-0.429114450090035	0.280543825476782	0.74971435110011
YGR234W	-0.150388791329012	0.280692812890063	0.74971435110011
YDR060W	0.195623958000586	0.280716861603547	0.74971435110011
YMR229C	-0.166869197904039	0.280771882874388	0.74971435110011
YHR154W	-0.397039369860868	0.281241240943626	0.75017463001436
YJR076C	0.347096872600922	0.281823429279407	0.750934580548294
YLR203C	-0.557197987335775	0.283213935272837	0.752407524937444
YKL004W	-0.43487374935252	0.283452539355126	0.752407524937444
YBR196C	-0.134412374779051	0.283485872176179	0.752407524937444
YGL049C	-0.427804520169781	0.283567681607461	0.752407524937444
YCR012W	0.110405536039421	0.28388919131171	0.752470196488332
YOL125W	0.429970914539509	0.286117932772482	0.756765863143563
YDR172W	0.238226946895669	0.286342606218377	0.756765863143563
YPL199C	0.42696648125948	0.28663327428776	0.756765863143563
YLR330W	-0.280280818890808	0.286708207057953	0.756765863143563
YMR298W	0.382583421557053	0.287171438655173	0.757197342424808
YDR300C	0.356325285014477	0.287738955184618	0.75790260771256
YLR117C	-0.571322938237907	0.288966809433114	0.759081247496101
YDR382W	-0.14330926089568	0.28941764141562	0.759081247496101
YJR031C	0.353561616234617	0.289475246968665	0.759081247496101
YBR129C	0.505987801204097	0.290167486981593	0.759081247496101
YOR332W	-0.235412982941742	0.290873111203181	0.759081247496101
YBL022C	0.233292782794943	0.291194473403548	0.759081247496101
YOL126C	-0.30283306503298	0.291243166687308	0.759081247496101
YDL160C	-0.390580451310595	0.291411194810996	0.759081247496101
YCR033W	-0.485864336523	0.291965965974941	0.759081247496101
YDR507C	0.379114547462288	0.292539009754249	0.759081247496101
YGL016W	-0.31805766074803	0.292949485554055	0.759081247496101
snR40	0.205381886037351	0.293352196158992	0.759081247496101
YML035C	-0.338997995516783	0.293389766449586	0.759081247496101
YOR323C	-0.260238148055943	0.293418579885491	0.759081247496101
YGR117C	0.404979789549803	0.295135491610821	0.759081247496101
YMR002W	0.425693610998987	0.295250156438321	0.759081247496101
YLR056W	0.181980724271845	0.295325122941909	0.759081247496101
YDR150W	0.276712613550516	0.295654073140506	0.759081247496101
YHR193C	-0.285815997154563	0.295859848344106	0.759081247496101
YML099C	0.406415086509045	0.295964837313816	0.759081247496101
YBL050W	-0.320463606990946	0.296172248914728	0.759081247496101
YGL233W	0.340093165269784	0.296226578313868	0.759081247496101
YMR029C	0.400568396200944	0.296405800618021	0.759081247496101
YNR043W	-0.361676854796937	0.296584552360672	0.759081247496101
YHL011C	-0.187091881398443	0.296600422029056	0.759081247496101
YNL219C	-0.363037706089252	0.296865241406163	0.759081247496101
YMR093W	-0.365219030193188	0.296865241430381	0.759081247496101
YLR361C	-0.55823091629663	0.297103583856612	0.759081247496101
YIL112W	0.397976099457605	0.297273109930111	0.759081247496101
YGR119C	0.320726446689383	0.298204785781337	0.759081247496101
YPL144W	0.561227743253399	0.298532407882518	0.759081247496101
YIL130W	0.376971307190829	0.298957615837022	0.759081247496101
YPL184C	-0.345206950042782	0.299196314008284	0.759081247496101
YBL040C	-0.564037784372064	0.299264380564331	0.759081247496101
YDR364C	0.458961270532896	0.299290639547568	0.759081247496101
YDR395W	0.289475555446407	0.299300172319003	0.759081247496101
YGR071C	-0.566347133329104	0.29930519497471	0.759081247496101
YDL176W	0.566998445600715	0.299948676732016	0.759950208049219
YGL213C	0.463974838425315	0.301053275342123	0.761984542599401
YNR033W	-0.479752189613221	0.302390511402277	0.763867779961308
YPR080W	0.165626123935226	0.302402129834247	0.763867779961308
YOL045W	0.55997618517893	0.302755398005426	0.763996139222484
YNL220W	-0.199783265332199	0.303476555074987	0.765051674769877
YLR185W	-0.153718980697555	0.304392577293372	0.766595862655092
YNL302C	-0.166345810281561	0.304810442609142	0.766883643456865
YGR100W	-0.385976834378191	0.305272336671083	0.767281514856872
YJL208C	-0.489042072868363	0.306098960323686	0.767555147805891
YKR018C	-0.289903535985639	0.306232481107939	0.767555147805891
YLR007W	-0.570909270155218	0.306292790573372	0.767555147805891
YPR016C	0.308118280300256	0.307089552078578	0.768789106591168
YDL099W	0.500935297873307	0.308516900312479	0.771597713058734
YGL058W	-0.565905845117656	0.309168921900365	0.772463597151653
YER023W	0.290885425859252	0.310587490442493	0.774731586301837
YKL152C	0.105044423713273	0.310690062123421	0.774731586301837
YLR371W	0.375030322923367	0.311837806786948	0.775283741173957
snR44	-0.327773089577593	0.312041502208334	0.775283741173957
YHR028C	0.232387737135094	0.312098600607162	0.775283741173957
YIL036W	0.384350368217036	0.312267478460918	0.775283741173957
YOR312C	-0.123707539637016	0.312446099966385	0.775283741173957
YFL048C	-0.301556019844926	0.312996270437022	0.775542049850701
YLR086W	-0.301236355718468	0.313166621520815	0.775542049850701
YJL010C	0.346426358433994	0.313659416381557	0.775542049850701
YML060W	0.371513200506935	0.313907414014947	0.775542049850701
YOR117W	0.217116868094439	0.314085319476353	0.775542049850701
YER155C	-0.250974528839719	0.31447629235277	0.775580700629154
YJL020C	0.34811491310861	0.314715050730357	0.775580700629154
YMR008C	-0.334094571436054	0.315265393358265	0.776179711133506
YLR354C	-0.169850717701734	0.316471973677506	0.778391631459962
YBR175W	-0.482606475892352	0.317706593933308	0.779672761432082
YKR056W	0.34240752671449	0.317718798135093	0.779672761432082
YPR088C	0.31266985931033	0.318107660867725	0.779672761432082
YLR387C	-0.481313011482879	0.318643897782944	0.779672761432082
YOR063W	-0.101568841562087	0.318779659059776	0.779672761432082
YNL096C	-0.192087011688968	0.318844799112961	0.779672761432082
YGL020C	-0.383068550928155	0.320121467738193	0.780460683117831
YJR032W	0.422686507389623	0.320170125638149	0.780460683117831
YNL113W	-0.242954644374503	0.320220879110444	0.780460683117831
YNL067W	0.150665299740943	0.320773331812179	0.780460683117831
YPR122W	0.350697294904114	0.321266326634033	0.780460683117831
YDL086W	-0.57793817428103	0.321400669570159	0.780460683117831
YGR202C	-0.350947231410482	0.321805029796945	0.780460683117831
YGL086W	0.352710546467588	0.321975928233986	0.780460683117831
YLL026W	0.170671898300655	0.32217124725591	0.780460683117831
YPR139C	-0.38102922271656	0.322256727035589	0.780460683117831
snR47	0.250995135082483	0.323095359127294	0.781742219497647
YBR170C	0.506896152958181	0.323746184992383	0.782567333292592
YPL031C	0.504496259097557	0.324274218364026	0.782776206102847
YOL049W	-0.291636914817711	0.324452370463057	0.782776206102847
YBR086C	0.216150592117756	0.325367771902379	0.783595804376839
YOR167C	-0.12217163945407	0.325412509418569	0.783595804376839
YGL123W	0.113178382141532	0.325827578291402	0.783848059775315
YHR199C	0.375871212437551	0.327059836164555	0.784650187851887
YER001W	-0.259342812066066	0.327121391198576	0.784650187851887
YDR021W	0.572208932169592	0.327538446204227	0.784650187851887
YDR145W	0.568319934744409	0.328354578588017	0.784650187851887
YLR388W	-0.232797547839292	0.328571018833	0.784650187851887
YHR063C	0.338300795742421	0.328836990880198	0.784650187851887
YJL117W	-0.381691167049375	0.329099215684859	0.784650187851887
snR18	0.258383064954635	0.329438157022016	0.784650187851887
YHR161C	0.658937895712716	0.329673313237742	0.784650187851887
YJR103W	0.511859201833412	0.330137195068564	0.784650187851887
YAL002W	0.511859201833412	0.330137195068564	0.784650187851887
YBR155W	0.350023224783504	0.330976057317005	0.784650187851887
YGL068W	0.366000636468831	0.331131402028448	0.784650187851887
YNL010W	0.169144017950422	0.331327196687794	0.784650187851887
YKR065C	0.396248434352061	0.331843607399104	0.784650187851887
YML069W	0.255905805447455	0.331857102285748	0.784650187851887
YGR031W	-0.379202769488845	0.331862217253966	0.784650187851887
YDR062W	0.217283665718913	0.331928366450345	0.784650187851887
YMR130W	0.571612261255116	0.332062965484429	0.784650187851887
snR39B	0.338480344107146	0.332753829427919	0.785547825359742
YPR024W	0.260598634979957	0.333408930453861	0.785714947306911
YHR195W	0.461634960160589	0.333455891690071	0.785714947306911
YNL153C	0.422281722717403	0.334163197860998	0.785714947306911
YNR016C	0.123026866930666	0.334461878887453	0.785714947306911
YDR089W	0.388303596398811	0.334528379307079	0.785714947306911
YCL011C	-0.195409382841931	0.334690927673094	0.785714947306911
YLR014C	-0.354851602441615	0.335152258606653	0.785785019497939
YMR266W	-0.260263955476306	0.335517733422994	0.785785019497939
YML096W	-0.48646774167874	0.336380525803988	0.785785019497939
YGR106C	-0.199060992225871	0.337216646899118	0.785785019497939
YDL052C	-0.483442578665082	0.337405277117888	0.785785019497939
YLR089C	0.458141360179917	0.337551559335449	0.785785019497939
YER043C	-0.148109518125718	0.337786932117569	0.785785019497939
YBL037W	-0.488367390213162	0.337792731416898	0.785785019497939
YMR319C	-0.329205082931855	0.337954506033062	0.785785019497939
YNL002C	-0.259216165224482	0.338301064901827	0.785785019497939
YDR447C	-0.142961988015106	0.338345733395006	0.785785019497939
YBL039C	0.212684907198978	0.338453721779001	0.785785019497939
YOL018C	0.493289416451219	0.339885195437229	0.787698613215072
YJL190C	-0.12265843996417	0.340131198815805	0.787698613215072
YOR340C	-0.326414224224749	0.340213454876343	0.787698613215072
YMR070W	-0.486103346197327	0.34069618158486	0.788093914545199
YGL092W	0.258787516479564	0.34133964397388	0.788859964023807
YDR500C	0.192386881416248	0.342174105535039	0.789524039951282
YLR375W	-0.32556971506039	0.342274870603347	0.789524039951282
YGL227W	-0.473923774365468	0.342564666582187	0.789524039951282
YIL125W	-0.34498248219379	0.343743915283012	0.79012097363768
YLR370C	0.332844922746748	0.343877650386579	0.79012097363768
YJR041C	-0.244966135441263	0.344163488394099	0.79012097363768
YBR103W	0.362407881889241	0.345206683034041	0.79012097363768
YGR029W	0.363103276436203	0.345206683055072	0.79012097363768
YGL006W	-0.289709233439617	0.345354504314079	0.79012097363768
YGR271W	0.331487957759124	0.346158666368265	0.79012097363768
YCR030C	-0.345755307432879	0.346248050109198	0.79012097363768
YMR047C	0.358146153364768	0.346329312249666	0.79012097363768
YNL323W	0.361975115032465	0.346493289709527	0.79012097363768
YJR042W	0.260866432034246	0.346883440419242	0.79012097363768
YML105C	-0.426032889662994	0.347475370593485	0.79012097363768
YBL011W	0.354193791635197	0.347580481366083	0.79012097363768
YDR110W	0.369246302413584	0.347700959878105	0.79012097363768
YJL158C	-0.154460348775107	0.348066389204221	0.79012097363768
YDL155W	0.413731079139686	0.348108342443528	0.79012097363768
YKL110C	0.360583762172102	0.348141189096888	0.79012097363768
YNL123W	-0.289032855725748	0.348760010299733	0.790814888704781
YJL001W	0.412680522651071	0.349686136656227	0.790896195767198
YER166W	-0.243420858773163	0.349835858847039	0.790896195767198
YDR080W	-0.475795092729743	0.349868725445533	0.790896195767198
YLR186W	0.360155429930025	0.350048276669726	0.790896195767198
YCR084C	0.284054758201616	0.350466684258159	0.790921438744238
YIR004W	0.415115209252691	0.350685673552473	0.790921438744238
YKL179C	0.279079901526097	0.352255197607091	0.791887915436062
YER110C	0.176251915252919	0.352524271207275	0.791887915436062
YAL036C	0.307396840806661	0.352866962719791	0.791887915436062
YLR304C	-0.200577483233491	0.35313739336912	0.791887915436062
YKL190W	-0.419430786034462	0.353758182649654	0.791887915436062
YIL126W	-0.273269711046152	0.354216158351745	0.791887915436062
YGL099W	0.34083673797501	0.354314977448447	0.791887915436062
YKL100C	0.341616656224265	0.354314977467202	0.791887915436062
YMR125W	-0.208968364859234	0.354777400106964	0.791887915436062
YDR087C	0.413869454672587	0.354800387813227	0.791887915436062
YDR165W	0.262143518132743	0.355054737023336	0.791887915436062
YGL021W	0.317073366446129	0.355386921075834	0.791887915436062
YHL033C	-0.137223173106327	0.355479577224841	0.791887915436062
YIL103W	-0.552267288098142	0.355503125932104	0.791887915436062
YPR137W	0.320324093895254	0.3561808899123	0.792698614906141
YNR053C	-0.21408287443788	0.35751642009361	0.794970490454628
YNL261W	0.381485725950836	0.358155254143545	0.79561558268755
YDR465C	0.304942975894329	0.358436473910701	0.79561558268755
YMR131C	0.185718404824951	0.359729166584514	0.797783911143532
YIL035C	-0.254438899635016	0.360062545018755	0.797822797120504
YGL031C	-0.118424992707255	0.360852350070346	0.798872073863009
YML128C	0.578824185799288	0.361810204091714	0.799633749398966
YGL028C	0.325057443685495	0.362121390025841	0.799633749398966
YGR255C	0.325568600248979	0.362422977681991	0.799633749398966
YGL196W	-0.485474959894632	0.362462645709349	0.799633749398966
YPR187W	0.288802735884523	0.365406884140208	0.804933299626812
YGL145W	-0.371558942108353	0.36591613603262	0.804933299626812
YBL036C	0.341500069617451	0.365945479925346	0.804933299626812
YBR039W	-0.283337664079127	0.366475174766783	0.804933299626812
YLR440C	0.380782601752907	0.366664808736637	0.804933299626812
YOR197W	-0.306679057106476	0.367060444285718	0.804933299626812
YGR276C	0.357504594735974	0.367638547894616	0.804933299626812
YGL257C	0.357504594735974	0.367638547894616	0.804933299626812
YML071C	-0.414601755075415	0.367732790090792	0.804933299626812
YBR149W	-0.287758428222123	0.36841894432143	0.805737015892583
YAL042W	-0.23678690497116	0.369382735303258	0.80714601157096
YCR024C-A	0.298921488526206	0.370904016196273	0.809769701738795
YOR176W	-0.337461287183822	0.372373699939048	0.812276309193467
YPR010C	0.140624966652899	0.373557055186481	0.814154548232142
YBR023C	-0.261598576813183	0.375228547516423	0.817092509505591
YLR247C	0.307255186809474	0.376748095067263	0.819287117683406
YPR048W	0.337280561373651	0.376885047802105	0.819287117683406
YAL016W	-0.156669643620132	0.377599462135837	0.819373484966998
YDR280W	-0.415309780534285	0.377790682147251	0.819373484966998
YOL063C	-0.4173788913493	0.377897905774566	0.819373484966998
YOR360C	-0.417657724285262	0.379030409661033	0.821124197944913
YBR049C	0.333128946547193	0.380016182268606	0.821178087380105
YDR229W	0.352536341836503	0.380128776232909	0.821178087380105
YOR115C	-0.36440888149142	0.380284215434545	0.821178087380105
YHR200W	-0.289504636847391	0.380355646173683	0.821178087380105
YDR002W	0.157105415535841	0.381058855700613	0.821993739965626
YGR017W	0.271329470508639	0.382011001134856	0.823067865471872
YDL092W	0.373951853258341	0.382208474346202	0.823067865471872
YDR398W	0.231469227416864	0.383461242260104	0.825062264011092
YJL074C	0.295287004652337	0.384233764173142	0.825372423155672
YPR104C	0.339483752111754	0.384258895340883	0.825372423155672
YCR059C	-0.483179487398542	0.385290345611869	0.826481790186312
YDR098C	0.165550237191693	0.385429750134393	0.826481790186312
YDR372C	0.313513685913941	0.386107968574909	0.827233866514182
YBR247C	0.373683085960429	0.386971490276197	0.828381342743792
YHR039C-A	-0.17983092732937	0.387464450786236	0.828734295246429
YBR102C	-0.410057855013237	0.388342546015121	0.82906480697113
YER125W	0.290926272058049	0.388464000937735	0.82906480697113
YNL233W	0.449323392545796	0.389223060632179	0.82906480697113
YCL050C	0.222978528116795	0.389470270193098	0.82906480697113
YJR033C	-0.474200255218238	0.389854707593694	0.82906480697113
YNL121C	0.240722823317013	0.39010866725548	0.82906480697113
YDR449C	0.302224360882545	0.390131403808147	0.82906480697113
YHR077C	0.248173374567766	0.391635077301449	0.82906480697113
YMR300C	-0.216372761698019	0.391775051911662	0.82906480697113
YDR397C	0.348455484164764	0.391893674233799	0.82906480697113
YHR186C	-0.421846144638182	0.391994447742459	0.82906480697113
YFL031W	-0.178216657276914	0.392479514225014	0.82906480697113
YOL056W	0.350583381708879	0.392811778372141	0.82906480697113
YKL209C	-0.146821040026435	0.393035626720805	0.82906480697113
YJR077C	0.274830273878629	0.393814431041838	0.82906480697113
YCL055W	0.506118056871044	0.394503266672382	0.82906480697113
YOR078W	0.302044279407261	0.395304582078629	0.82906480697113
YKL211C	-0.241637769114067	0.395505776034714	0.82906480697113
YJL189W	0.16928180977694	0.395596990462332	0.82906480697113
YMR276W	-0.333137621367919	0.395750932678332	0.82906480697113
YGL150C	-0.25780050205937	0.396101190801827	0.82906480697113
YJR068W	0.281977117338127	0.396173168628115	0.82906480697113
YDR119W	0.213908741810138	0.396383891287251	0.82906480697113
YNL091W	0.283787693615461	0.39670096043717	0.82906480697113
YOR086C	-0.188005805162595	0.39704388809491	0.82906480697113
YGR262C	0.4477224948612	0.397589632236729	0.82906480697113
YBR205W	-0.305547186649696	0.397912471416971	0.82906480697113
YDL133C-A	0.135899104658595	0.398134519733723	0.82906480697113
YNL327W	0.196088723940374	0.398154722300161	0.82906480697113
YGL137W	-0.176016529845454	0.398255771462758	0.82906480697113
YLL021W	0.269980611251915	0.399277164006399	0.82906480697113
YDL195W	-0.254455395211705	0.399303469729021	0.82906480697113
YOL078W	0.345342138402402	0.399554486320218	0.82906480697113
YGL133W	0.345342138402402	0.399554486320218	0.82906480697113
YDR161W	0.280595979806507	0.399588458469955	0.82906480697113
YKL015W	-0.362159746935823	0.399648021353221	0.82906480697113
YKL112W	0.293189632872005	0.400091187778609	0.82906480697113
YNL069C	-0.103814789612393	0.400196373635626	0.82906480697113
YGR167W	0.274286993641389	0.400467244778743	0.82906480697113
YMR307W	-0.0951908758799988	0.400747477953979	0.82906480697113
YLR069C	0.35158011172276	0.401159486444445	0.829238021897436
YDR074W	0.326624522209079	0.403133924204999	0.832430754994389
YBR143C	0.136877018983868	0.403668483740088	0.832430754994389
YPL048W	0.200494583076622	0.403692666218577	0.832430754994389
YLR130C	-0.269869710132268	0.404230121065212	0.832859123826041
YOR091W	0.323161585405907	0.404907775966218	0.833575421426785
YOR048C	-0.224211746835991	0.40545789020948	0.83402820087064
YOR227W	-0.288957463768739	0.405834915259873	0.834124488158209
YNL132W	-0.249196148873213	0.406373328885007	0.834494432749101
YML127W	-0.272506886554084	0.406978432432434	0.834494432749101
YCR026C	-0.357371858721653	0.40700599411991	0.834494432749101
YLR214W	-0.189583283783552	0.407716127770747	0.834693846742039
YOL077C	0.20966058254178	0.407764135740173	0.834693846742039
YNL137C	0.321145508548952	0.409973461261819	0.837796090319698
YNR067C	-0.244641503328881	0.410064485397074	0.837796090319698
YOL158C	-0.283135698078125	0.410603422055634	0.837796090319698
YPL053C	0.245580336184927	0.411066624134866	0.837796090319698
YER088C	0.501389395654293	0.411116654685998	0.837796090319698
YNL256W	-0.299056190651565	0.411269656372298	0.837796090319698
YIL142W	-0.156184325539541	0.412052052056683	0.838713524170171
YOL006C	0.27554637165209	0.412782239714322	0.8389917518202
YBL056W	-0.192455073442993	0.413708787363461	0.8389917518202
YKL060C	0.0838758393711451	0.413822321071703	0.8389917518202
YIL121W	0.320993833428251	0.414462282786881	0.8389917518202
YLR163C	0.367132234016543	0.414778389516402	0.8389917518202
YMR282C	0.304899331887725	0.414994022633887	0.8389917518202
YDR206W	-0.252583620883511	0.415055232153735	0.8389917518202
YKL172W	-0.147769684909732	0.415338125629631	0.8389917518202
YNL041C	0.29159735333452	0.415510166859328	0.8389917518202
YDL226C	0.295278891605899	0.415510166875325	0.8389917518202
snR64	-0.165302040447086	0.416746807490067	0.840219066168875
YNL330C	-0.300638151964669	0.417739401754927	0.840219066168875
YKL101W	0.289450921335753	0.417893185807031	0.840219066168875
YCL052C	-0.323324223209904	0.417982786574033	0.840219066168875
YDL015C	0.24039061492147	0.418152653143207	0.840219066168875
YLR003C	0.337563406473772	0.418180337707886	0.840219066168875
YIL110W	0.290966272577631	0.418446391623295	0.840219066168875
YJL112W	-0.407333474647551	0.42062632033178	0.843055815665164
YPR181C	-0.199327814813819	0.420627956391531	0.843055815665164
YOL031C	0.398587901845566	0.421063854997527	0.843055815665164
YHR181W	-0.421086813356594	0.421901585112151	0.843055815665164
YKR084C	-0.28532560864406	0.421940577342494	0.843055815665164
YBR140C	0.228694487103653	0.421981691638651	0.843055815665164
YCL009C	-0.163846151918833	0.42224429275565	0.843055815665164
YDR477W	0.336498280918709	0.423008214661657	0.843055815665164
YMR267W	0.365037109824199	0.423137759002262	0.843055815665164
YEL006W	-0.267461805191482	0.423196664395656	0.843055815665164
YGL062W	0.278869096365348	0.423731770475821	0.843456621136269
YJL121C	-0.357927150879474	0.424532339572814	0.844384795087345
YCR034W	0.277482401549913	0.42539164897499	0.844724937770214
YDR505C	-0.402445690888693	0.425705323692663	0.844724937770214
YDR158W	-0.123946642040635	0.425869977057498	0.844724937770214
YGL008C	-0.081632850114281	0.427448908829338	0.844724937770214
YBR043C	0.314396641699287	0.427481926715251	0.844724937770214
YPL061W	0.126605145774856	0.427588117829131	0.844724937770214
YGR081C	0.446450610387882	0.427630050963339	0.844724937770214
YER080W	0.251284257655281	0.427755763304278	0.844724937770214
YDR238C	-0.150931118602155	0.427869146765468	0.844724937770214
YHR042W	-0.216439037538828	0.428047474404542	0.844724937770214
YMR031C	-0.258570158183316	0.428822222121808	0.845199499075707
YAR015W	-0.129869926858462	0.428957148778724	0.845199499075707
YER091C	0.164287459299398	0.430934311868765	0.846144960264449
YFL013C	0.399964686488455	0.430954737795707	0.846144960264449
YLR228C	-0.316912585688612	0.431416886693055	0.846144960264449
YLR190W	-0.318011137262962	0.431416886741215	0.846144960264449
YLR074C	0.312889980819882	0.431759711216399	0.846144960264449
YPR118W	-0.182732037272326	0.431869330293207	0.846144960264449
YHR056C	-0.405639611397543	0.432434793758373	0.846144960264449
YOR262W	0.510735171406512	0.432451759185037	0.846144960264449
YCR094W	0.510735171406512	0.432451759185037	0.846144960264449
YHR064C	-0.120431624711845	0.433602288921765	0.846792085550316
YBR237W	-0.407265578515113	0.433998042641158	0.846792085550316
YER073W	0.222640018533524	0.434188845500951	0.846792085550316
YBR110W	-0.410521948225786	0.43430420984434	0.846792085550316
YNL280C	0.263084770217023	0.434640338735911	0.846792085550316
YMR062C	0.29927808085939	0.435117132692732	0.846792085550316
YIL133C	0.132076111462545	0.435129108093551	0.846792085550316
YPL249C	-0.40849942405331	0.435692183028932	0.84723514575141
YDL077C	-0.402793852797547	0.436928647339493	0.848985971676583
YHR069C	-0.411740261584565	0.438457218206853	0.850539100004597
YDR028C	0.222273014752478	0.438575637093985	0.850539100004597
YNL168C	0.29523729971164	0.438738102654786	0.850539100004597
YGL036W	0.293901814798421	0.439326938350207	0.85067513367546
YPR198W	-0.484007897392237	0.439481808965351	0.85067513367546
YOL127W	0.0973649258835069	0.441094376310478	0.853142721715365
YMR215W	-0.224874299253978	0.442001749881839	0.853731361185439
YKL128C	0.233573578280984	0.442318908106825	0.853731361185439
YPR058W	0.279811073624303	0.442482709887213	0.853731361185439
YIL078W	0.0966015281227881	0.442750626743042	0.853731361185439
YNL308C	0.261529469394721	0.443942739579557	0.855170041835405
YFL037W	-0.131589799476052	0.444534532353718	0.855170041835405
YKR096W	-0.479383585700124	0.444769141807686	0.855170041835405
YJL029C	0.310120731661217	0.444858728652815	0.855170041835405
YOL021C	-0.21648585681392	0.44582287344497	0.855170041835405
YBR068C	-0.194655838397756	0.44588083782338	0.855170041835405
YGR159C	-0.131395885923525	0.446482721469388	0.855170041835405
YPL015C	-0.312886656050076	0.446513600325098	0.855170041835405
YCR057C	-0.221800622137568	0.446740519300408	0.855170041835405
YDR093W	-0.263569614827726	0.446882207134891	0.855170041835405
YLR231C	0.233545010481025	0.447687128986838	0.856061837865823
YPL207W	0.198623934276767	0.448366087597737	0.856307005810404
YIL085C	-0.215440327878538	0.448829322267345	0.856307005810404
YBR267W	0.327460648387237	0.448977234302837	0.856307005810404
YDR329C	-0.488059409062142	0.4495266279452	0.856307005810404
tQ(CUG)M	-0.347357277329605	0.449604412121845	0.856307005810404
YLR422W	0.326693909309731	0.450122807681199	0.856307005810404
YDR293C	-0.193118775585669	0.450514876717014	0.856307005810404
YGR148C	-0.137689024508301	0.450860176240519	0.856307005810404
YLR032W	-0.346556473338539	0.450866317390276	0.856307005810404
YMR241W	-0.259016432615956	0.451245819313266	0.856383876472809
YOR061W	0.233203457094934	0.452793254899798	0.857541773998013
YMR078C	0.357311853412206	0.452853854749555	0.857541773998013
YBL076C	0.0974943798516472	0.45287439687781	0.857541773998013
YPL090C	-0.0907900478260306	0.453610900685102	0.858292985116531
YNL268W	0.264920742313515	0.454374917138538	0.859095090338284
YKR014C	-0.406854265564955	0.455003887186385	0.859640851931795
YOR219C	0.357114940207858	0.456090576215495	0.861049921913557
YDR007W	0.30682050232572	0.457064286595047	0.862067400820585
YBR288C	0.199486811043638	0.457312081195402	0.862067400820585
YKL145W	0.124525452903135	0.458765809061184	0.863013757092381
YKL033W-A	0.206434732834023	0.45896884745905	0.863013757092381
YDR188W	-0.120484008036108	0.459085735350368	0.863013757092381
snR38	-0.475926062841293	0.46038115987191	0.863013757092381
YBR245C	-0.22587449460769	0.460482287583477	0.863013757092381
YPL212C	0.25729020102428	0.46056359861166	0.863013757092381
YCR009C	0.248098487489447	0.461036521769279	0.863013757092381
YOL036W	-0.307093992757402	0.461042198585564	0.863013757092381
YLL029W	0.302646452772976	0.461270174698928	0.863013757092381
YDL120W	0.302024247872897	0.461467723013419	0.863013757092381
YDR346C	-0.130780393329605	0.462018330691441	0.863013757092381
YLR274W	-0.208865769334026	0.462456985289582	0.863013757092381
YOR080W	-0.307931943641158	0.462556876057194	0.863013757092381
YGR048W	-0.358077530660722	0.462953697402683	0.863013757092381
YOR256C	-0.237994310333994	0.463032667727681	0.863013757092381
YNL291C	0.28481869173628	0.463280544187359	0.863013757092381
YMR019W	-0.402446464599916	0.46381487938513	0.863372428391185
